AreaCode,name,type_school,type_nursery,address,shelter_type,capacity,レベル,lat,lon,id,target,id_mod,depth,duration,edge_id
13101.0,旧練成中学校,1,0,東京都千代田区外神田6-11-14,指定避難所,189,3.0,35.70421,139.770683,1.0,0.0,10.0,1.05,25.48333333,72463851#2
13105.0,旧元町小学校,1,0,東京都文京区本郷1-1-19,避難所,189,3.0,35.70288929,139.7578667,1.0,0.0,10.0,0.0,0.0,89419994
13105.0,湯島小学校,1,0,東京都文京区湯島2-28-14,避難所,189,1.0,35.70654,139.766432,1.0,0.0,10.0,0.0,0.0,89418359
13105.0,本郷小学校,1,0,東京都文京区本郷4-5-15,避難所,189,1.0,35.708095,139.758321,1.0,0.0,10.0,0.0,0.0,53208159#0
13105.0,本郷台中学校,1,0,東京都文京区本郷2-38-23,避難所,189,1.0,35.707012,139.75896,1.0,0.0,10.0,0.0,0.0,34998006#2
13106.0,御徒町台東中学校,1,0,東京都台東区台東4-13-16,避難所,189,1.0,35.706957,139.777515,1.0,0.0,10.0,2.6,661.8333333,89828155#1
13106.0,黒門小学校,1,0,東京都台東区上野1-16-20,避難所,189,1.0,35.706957,139.770987,1.0,0.0,10.0,0.58,8.233333333,85568120#4
13106.0,忍岡小学校,1,0,東京都台東区池之端2-1-22,避難所,189,1.0,35.713954,139.766834,1.0,0.0,10.0,0.0,0.0,-1127706328#0
13101.0,岩本町ほほえみプラザ,0,0,東京都千代田区岩本町2-15-3,指定避難所,136,3.0,35.694467,139.777894,2.0,0.0,11.0,1.53,658.1,682261299#1
13101.0,区立スポーツセンター,0,0,東京都千代田区内神田2-1-8,指定避難所,136,1.0,35.68917,139.767556,2.0,0.0,11.0,0.0,0.0,31050815#1
13101.0,高齢者センター,0,0,東京都千代田区神田神保町2-20,指定避難所、二次避難所,136,1.0,35.697124,139.756516,2.0,0.0,11.0,0.0,0.0,175994173#1
13101.0,神田さくら館,0,0,東京都千代田区神田司町2-16,指定避難所、地区救援センター,136,3.0,35.693486,139.76846,2.0,0.0,11.0,0.0,0.0,264021277#2
13102.0,十思スクエア,0,0,東京都中央区小伝馬町5-1,避難所,199,3.0,35.69087244,139.7769939,2.0,0.0,11.0,0.77,15.96666667,1196930229
13101.0,お茶の水小学校,1,0,東京都千代田区猿楽町1-1-1,指定避難所、地区救援センター,189,1.0,35.697347,139.760433,2.0,0.0,11.0,0.0,0.0,376098682#0
13101.0,旧今川中学校,1,0,東京都千代田区鍛冶町2-4-2,指定避難所,189,3.0,35.691698,139.773094,2.0,0.0,11.0,0.85,18.06666667,33637414
13101.0,神田一橋中学校,1,0,東京都千代田区一ツ橋2-6-14,指定避難所,189,1.0,35.694708,139.756822,2.0,0.0,11.0,0.0,0.0,262051128#0
13102.0,常盤小学校,1,0,東京都中央区本石町4-4-26,避難所,106,1.0,35.688459,139.770627,2.0,0.0,11.0,0.16,0.0,51933192
13102.0,介護老人保健施設「リハポート明石」,0,0,東京都中央区明石町1-6,広域福祉避難所,17,3.0,35.66942099,139.7766994,3.0,0.0,12.0,1.02,653.25,4848945#1
13102.0,京華スクエア（１、２階）,0,0,東京都中央区八丁堀3-17-9,避難所,117,3.0,35.67499636,139.775571,3.0,0.0,12.0,0.45,0.0,178988161#6
13102.0,京橋プラザ,0,0,東京都中央区銀座1-25-3,避難所,161,1.0,35.673246,139.771717,3.0,0.0,12.0,0.0,0.0,240392347#2
13102.0,教育センター,0,0,東京都中央区明石町12-1,広域福祉避難所,11,3.0,35.66652655,139.7769053,3.0,0.0,12.0,1.14,652.7333333,680781435#0
13102.0,築地社会教育会館,0,0,東京都中央区築地4-15-1,地域福祉避難所,49,1.0,35.666379,139.768151,3.0,0.0,12.0,0.0,0.0,-172598552#1
13102.0,福祉センター,0,0,東京都中央区明石町12-1,広域福祉避難所,26,1.0,35.666489,139.776905,3.0,0.0,12.0,1.14,652.7333333,-680781435#1
13103.0,生涯学習センター,0,0,東京都港区新橋3-16-3,避難所,134,3.0,35.66552162,139.7570912,3.0,0.0,12.0,0.0,0.0,139085561#0
13102.0,京橋築地小学校,1,0,東京都中央区築地2-13-1,避難所,206,1.0,35.667989,139.771405,3.0,0.0,12.0,1.43,653.4,95277521
13102.0,銀座中学校,1,0,東京都中央区銀座8-19-15,避難所,250,1.0,35.665628,139.764934,3.0,0.0,12.0,0.74,13.25,-69963032#0
13102.0,阪本小学校,1,0,東京都中央区兜町15-18,避難所,118,1.0,35.679738,139.77671,3.0,0.0,12.0,1.09,652.2833333,97671376#6
13102.0,城東小学校,1,0,東京都中央区八重洲2-2-2,避難所,112,1.0,35.679349,139.769211,3.0,0.0,12.0,0.05,0.0,98247389
13102.0,泰明小学校,1,0,東京都中央区銀座5-1-13,避難所,148,1.0,35.672433,139.761767,3.0,0.0,12.0,0.0,0.0,203301448
13102.0,明石小学校,1,0,東京都中央区明石町1-15,避難所,111,1.0,35.668683,139.77621,3.0,0.0,12.0,0.83,650.55,95274380
13102.0,ほっとプラザはるみ,0,0,東京都中央区晴海5-2-3,拠点避難所,45,3.0,35.6518051,139.7749436,4.0,0.0,13.0,0.0,0.0,36688988#4
13103.0,エコプラザ,0,0,東京都港区浜松町1-13-1,避難所,136,3.0,35.65879,139.756913,4.0,0.0,13.0,0.0,0.0,134923812#0
13102.0,月島第二小学校,1,0,東京都中央区勝どき1-12-2,避難所,259,1.0,35.660212,139.775822,4.0,0.0,13.0,0.0,0.0,46149025
13102.0,豊海小学校,1,0,東京都中央区勝どき6-6-2,避難所,182,1.0,35.654379,139.77285,4.0,0.0,13.0,0.0,0.0,46148742#1
13103.0,台場区民センター,0,0,東京都港区台場1-5-1,避難所,47,1.0,35.629892,139.77717,5.0,0.0,14.0,0.0,0.0,27241671#0
13103.0,港陽小・中学校,1,0,東京都港区台場1-1-5,避難所,537,1.0,35.633842,139.777236,5.0,0.0,14.0,0.0,0.0,27242140
13106.0,蔵前工業高等学校,0,0,東京都台東区蔵前1-3-57,避難所,136,1.0,35.700375,139.791793,6.0,0.0,15.0,0.88,17.83333333,395264629#0
13106.0,東上野区民館,0,0,東京都台東区東上野3-24-6,避難所,136,1.0,35.711293,139.779612,6.0,0.0,15.0,2.72,662.65,744419622#1
13106.0,忍岡高等学校,0,0,東京都台東区浅草橋5-1-24,避難所,136,3.0,35.700639,139.78251,6.0,0.0,15.0,3.05,662.1833333,89934445#4
13106.0,白鴎高等学校,0,0,東京都台東区元浅草1-6-22,避難所,136,1.0,35.708179,139.783042,6.0,0.0,15.0,2.59,661.9833333,43991629#1
13106.0,老人福祉センター,0,0,東京都台東区東上野2-25-14,避難所,136,1.0,35.709455,139.781571,6.0,0.0,15.0,2.91,663.0666667,145581936#1
13106.0,旧下谷小学校,1,0,東京都台東区東上野4-7-9,避難所,189,3.0,35.71305933,139.7801243,6.0,0.0,15.0,2.89,663.2166667,395264627
13106.0,旧済美小学校,1,0,東京都台東区寿1-10-9,避難所,189,3.0,35.70701073,139.789032,6.0,0.0,15.0,3.2,663.2,89046669#6
13106.0,旧小島小学校,1,0,東京都台東区小島2-9-10,避難所,189,3.0,35.70607525,139.783887,6.0,0.0,15.0,2.54,661.8,586176997#2
13106.0,旧柳北小学校,1,0,東京都台東区浅草橋5-1-35,避難所,189,3.0,35.69946827,139.7823784,6.0,0.0,15.0,2.59,661.65,89934445#1
13106.0,松葉小学校,1,0,東京都台東区松が谷1-13-16,避難所,189,1.0,35.712429,139.786459,6.0,0.0,15.0,3.14,663.8833333,43699315#5
13106.0,上野小学校,1,0,東京都台東区東上野6-16-8,避難所,189,1.0,35.713568,139.783875,6.0,0.0,15.0,2.84,663.2166667,145581932#1
13106.0,浅草小学校,1,0,東京都台東区花川戸1-14-15,避難所,189,1.0,35.713568,139.799096,6.0,0.0,15.0,2.09,661.3333333,683457664#0
13106.0,浅草中学校,1,0,東京都台東区蔵前1-3-4,避難所,189,1.0,35.69993,139.789932,6.0,0.0,15.0,1.72,659.3,91006341#4
13106.0,蔵前小学校,1,0,東京都台東区蔵前4-19-11,避難所,189,1.0,35.70443,139.789292,6.0,0.0,15.0,3.22,662.9,89041314#13
13106.0,台東育英小学校,1,0,東京都台東区浅草橋2-26-8,避難所,189,1.0,35.700097,139.785515,6.0,0.0,15.0,2.33,661.1833333,772804654#0
13106.0,田原小学校,1,0,東京都台東区雷門1-5-14,避難所,189,1.0,35.710013,139.792458,6.0,0.0,15.0,1.66,659.2333333,236667144
13106.0,白鴎高等学校附属中学校,1,0,東京都台東区元浅草3-12-12,避難所,189,1.0,35.70718,139.787375,6.0,0.0,15.0,3.1,662.8,89046669#7
13106.0,平成小学校,1,0,東京都台東区台東4-21-15,避難所,189,1.0,35.706124,139.780154,6.0,0.0,15.0,2.66,662.0833333,77100166#3
13107.0,外手小学校,1,0,東京都墨田区本所2-1-16,避難所,187,1.0,35.702513,139.800597,6.0,0.0,15.0,2.19,58.45,103751347#4
13107.0,二葉小学校,1,0,東京都墨田区石原2-1-5,避難所,189,1.0,35.699236,139.80032,6.0,0.0,15.0,1.33,33.51666667,157058455#7
13108.0,ひばり幼稚園,0,1,東京都江東区東雲2-4-1-103,避難所,41,1.0,35.642187,139.797793,10.0,0.0,16.0,0.0,0.0,-44883382
13108.0,東雲第二保育園,0,1,東京都江東区東雲2-4-4-103,避難所,30,1.0,35.643326,139.799237,10.0,0.0,16.0,0.0,0.0,44883380#2
13108.0,豊洲図書館有明スポーツセンター,0,0,東京都江東区有明2-3-5,避難所,208,1.0,35.63318,139.78382,10.0,0.0,16.0,0.0,0.0,257239009#1
13108.0,東雲小学校,1,0,東京都江東区東雲2-4-11,避難所,233,1.0,35.642437,139.799209,10.0,0.0,16.0,0.0,0.0,-44883381#3
13108.0,有明小学校,1,0,東京都江東区有明2-10-1,避難所,249,3.0,35.64009122,139.796202,10.0,0.0,16.0,0.0,0.0,670065088#0
13108.0,有明中学校,1,0,東京都江東区有明2-10-1,避難所,169,3.0,35.640154,139.796202,10.0,0.0,16.0,0.0,0.0,23489088#1
13107.0,都営文花一丁目住宅一帯,0,0,東京都墨田区,避難場所,136,3.0,35.7081616,139.821461,11.0,0.0,17.0,1.99,62.1,55943333#0
13108.0,介護老人保健施設キーストーン,0,0,東京都江東区亀戸3-36-1,避難所,24,3.0,35.707275,139.819329,11.0,0.0,17.0,1.99,62.1,30919189#1
13108.0,特別養護老人ホームカメリア,0,0,東京都江東区亀戸3-36-5,避難所,58,1.0,35.707074,139.81994,11.0,0.0,17.0,1.99,62.1,-30919189#1
13108.0,母子生活支援施設パークサイド亀島,0,0,東京都江東区亀戸3-36-13,避難所,10,3.0,35.706655,139.820159,11.0,0.0,17.0,1.99,62.1,30949764#1
13107.0,押上小学校,1,0,東京都墨田区押上3-46-17,避難所,120,1.0,35.711917,139.819368,11.0,0.0,17.0,3.57,670.5833333,42305097#4
13107.0,横川小学校,1,0,東京都墨田区東駒形4-18-4,避難所,137,1.0,35.707235,139.806318,11.0,0.0,17.0,1.67,47.56666667,31047303#0
13107.0,業平小学校,1,0,東京都墨田区業平2-4-8,避難所,169,1.0,35.706374,139.811651,11.0,0.0,17.0,1.66,46.91666667,114496980#2
13107.0,錦糸小学校,1,0,東京都墨田区錦糸1-9-12,避難所,172,1.0,35.698514,139.81143,11.0,0.0,17.0,2.44,56.23333333,114496980#8
13107.0,錦糸中学校,1,0,東京都墨田区石原4-33-14,避難所,216,1.0,35.701458,139.806958,11.0,0.0,17.0,1.84,48.03333333,31047303#3
13107.0,小梅小学校,1,0,東京都墨田区向島2-4-10,避難所,195,1.0,35.714513,139.805984,11.0,0.0,17.0,0.94,21.61666667,1024115418
13107.0,文花中学校,1,0,東京都墨田区文花1-22-7,避難所,121,1.0,35.710181,139.822005,11.0,0.0,17.0,2.99,670.1166667,-43724393#0
13107.0,墨田中学校,1,0,東京都墨田区向島4-25-22,避難所,185,1.0,35.715041,139.811512,11.0,0.0,17.0,2.27,61.21666667,43051364#0
13107.0,本所中学校,1,0,東京都墨田区東駒形3-1-10,避難所,180,1.0,35.705319,139.802846,11.0,0.0,17.0,1.58,43.75,464084177#1
13107.0,柳島小学校,1,0,東京都墨田区横川5-2-30,避難所,198,1.0,35.703819,139.817762,11.0,0.0,17.0,1.9,52.43333333,157366896#0
13108.0,第一亀戸小学校,1,0,東京都江東区亀戸2-5-7,避難所,171,1.0,35.699097,139.82204,11.0,0.0,17.0,2.66,666.85,-98593789#2
13107.0,立花一丁目団地一帯,0,0,東京都墨田区,避難場所,136,3.0,35.705201,139.830036,16.0,0.0,19.0,3.19,669.9666667,793145062
13108.0,亀戸スポーツセンター,0,0,東京都江東区亀戸8-22-1,避難所,63,1.0,35.700317,139.836638,16.0,0.0,19.0,4.57,669.5833333,-55886805#1
13108.0,亀戸老人福祉センター,0,0,東京都江東区亀戸9-33-2-101,避難所,17,1.0,35.698987,139.842148,16.0,0.0,19.0,3.06,668.9333333,-99702517#0
13108.0,江東商業高等学校,0,0,東京都江東区亀戸4-50-1,避難所,32,1.0,35.702625,139.831399,16.0,0.0,19.0,3.65,668.7,793094546#1
13123.0,共育プラザ平井,0,0,東京都江戸川区平井7-21-6,避難所,136,1.0,35.714531,139.839934,16.0,0.0,19.0,4.67,671.8333333,57015985#0
13123.0,中平井コミュニティ会館,0,0,東京都江戸川区平井7-1-6,避難所,136,1.0,35.711745,139.839504,16.0,0.0,19.0,3.25,671.15,43097007
13107.0,旧立花小学校,1,0,東京都墨田区立花1-25-27,避難所,118,3.0,35.705236,139.831316,16.0,0.0,19.0,4.5,670.6,23243743#1-AddedOnRampEdge
13107.0,吾嬬第一中学校,1,0,東京都墨田区立花5-48-9,避難所,141,1.0,35.712986,139.831926,16.0,0.0,19.0,3.68,670.5666667,-58070987
13107.0,第四吾嬬小学校,1,0,東京都墨田区京島3-64-9,避難所,100,1.0,35.713403,139.825094,16.0,0.0,19.0,3.78,670.8833333,-152185736#0
13107.0,中川小学校,1,0,東京都墨田区立花5-49-4,避難所,85,1.0,35.713569,139.831371,16.0,0.0,19.0,3.68,670.5666667,58070987
13107.0,東吾嬬小学校,1,0,東京都墨田区立花4-22-11,避難所,122,1.0,35.708597,139.832038,16.0,0.0,19.0,4.53,670.8,154082984#1
13107.0,立花吾嬬の森小学校,1,0,東京都墨田区立花1-18-6,避難所,128,3.0,35.70660627,139.8294939,16.0,0.0,19.0,3.02,669.65,-43097008#11
13107.0,立花中学校,1,0,東京都墨田区立花4-30-18,避難所,113,1.0,35.709819,139.834787,16.0,0.0,19.0,3.83,670.7166667,43099711#1
13108.0,香取小学校,1,0,東京都江東区亀戸4-26-22,避難所,109,1.0,35.703958,139.826317,16.0,0.0,19.0,2.63,666.8166667,260425575#0
13108.0,水神小学校,1,0,東京都江東区亀戸5-22-22,避難所,95,1.0,35.700097,139.827928,16.0,0.0,19.0,3.26,668.1333333,98593814#1
13108.0,浅間竪川小学校,1,0,東京都江東区亀戸9-22-4,避難所,91,1.0,35.698681,139.841815,16.0,0.0,19.0,5.09,670.0666667,196629587#2
13108.0,第二亀戸中学校,1,0,東京都江東区亀戸4-51-1,避難所,93,1.0,35.702625,139.832566,16.0,0.0,19.0,4.51,669.3666667,57889595#3
13123.0,小松川三中学校,1,0,東京都江戸川区平井5-3-11,避難所,239,1.0,35.704764,139.838926,16.0,0.0,19.0,3.87,671.15,1063455941
13123.0,小松川二中学校,1,0,東京都江戸川区平井3-20-1,避難所,194,1.0,35.702458,139.842926,16.0,0.0,19.0,4.69,671.3833333,-56016112#3
13123.0,平井小学校,1,0,東京都江戸川区平井6-35-1,避難所,186,1.0,35.71068,139.842148,16.0,0.0,19.0,4.82,671.7666667,-57362799#1
13123.0,平井西小学校,1,0,東京都江戸川区平井7-22-24,避難所,150,1.0,35.714568,139.839342,16.0,0.0,19.0,4.67,671.8333333,157366923#1
13123.0,平井南小学校,1,0,東京都江戸川区平井3-3-1,避難所,244,1.0,35.702014,139.841593,16.0,0.0,19.0,2.37,665.6166667,56016110#0
13123.0,平井二小学校,1,0,東京都江戸川区平井6-1-17,避難所,130,1.0,35.706514,139.836204,16.0,0.0,19.0,4.31,671.2833333,-56241383
13123.0,小松川図書館,0,0,東京都江戸川区平井1-11-26,避難所,136,1.0,35.701477,139.850936,20.0,0.0,20.0,3.94,671.5333333,-215290851
13123.0,小松川幼稚園,0,1,東京都江戸川区平井4-1-29,避難所,15,1.0,35.703458,139.848398,20.0,0.0,20.0,4.82,671.75,56016125#3
13123.0,中央くすのきカルチャーセンター,0,0,東京都江戸川区西小松川町34-1,避難所,136,3.0,35.700816,139.864247,20.0,0.0,20.0,3.56,671.85,365706979#2
13123.0,東京都立江戸川高等学校,0,0,東京都江戸川区松島2-38-1,避難所,136,1.0,35.708264,139.865063,20.0,0.0,20.0,3.93,671.65,-47118452#0
13123.0,東京都立小松川高等学校,0,0,東京都江戸川区平井1-27-10,避難所,136,1.0,35.702625,139.85187,20.0,0.0,20.0,0.0,0.0,215290851
13123.0,平井コミュニティ会館,0,0,東京都江戸川区平井4-18-10,避難所,136,1.0,35.705569,139.847898,20.0,0.0,20.0,4.55,671.85,46771111
13123.0,三松江小学校,1,0,東京都江戸川区中央4-13-1,避難所,177,1.0,35.71032,139.867285,20.0,0.0,20.0,3.28,670.7166667,-47118453#1
13123.0,小松川一中学校,1,0,東京都江戸川区平井4-7-21,避難所,155,1.0,35.705125,139.846759,20.0,0.0,20.0,4.99,671.85,792190865#0
13123.0,小松川小学校,1,0,東京都江戸川区平井4-1-23,避難所,312,1.0,35.70368,139.847981,20.0,0.0,20.0,4.82,671.75,46771119#5
13123.0,松江二中学校,1,0,東京都江戸川区松島2-3-1,避難所,587,1.0,35.706263,139.860036,20.0,0.0,20.0,0.0,0.0,47118451#0
13123.0,西小松川小学校,1,0,東京都江戸川区松島3-30-6,避難所,177,1.0,35.711263,139.862535,20.0,0.0,20.0,3.14,671.1833333,54928199
13123.0,二松江小学校,1,0,東京都江戸川区松島2-16-20,避難所,127,1.0,35.704958,139.861536,20.0,0.0,20.0,3.76,671.9333333,-365706989
13123.0,平井東小学校,1,0,東京都江戸川区平井4-28-9,避難所,151,1.0,35.708597,139.847592,20.0,0.0,20.0,4.11,671.5833333,-46771111
13122.0,旧松南小学校,1,0,東京都葛飾区新小岩3-25-1,避難所,59,3.0,35.713564,139.865913,20.0,0.0,20.0,3.44,671.3,193610552
13123.0,勤労福祉会館,0,0,東京都江戸川区船堀4-2-5,避難所,136,1.0,35.685259,139.865233,21.0,0.0,21.0,3.55,671.55,147297543#0
13123.0,小松川さくらホール,0,0,東京都江戸川区小学校松川3-6-3,避難所,136,1.0,35.696671,139.848971,21.0,0.0,21.0,3.74,671.0333333,1021555393
13123.0,小松川二小学校,1,0,東京都江戸川区小学校松川3-6-4,避難所,296,1.0,35.697431,139.849453,21.0,0.0,21.0,3.69,671.0,-296443882
13123.0,松江一中学校,1,0,東京都江戸川区松江5-5-1,避難所,304,1.0,35.688739,139.867285,21.0,0.0,21.0,3.37,670.8666667,-1124642416#1
13123.0,船堀小学校,1,0,東京都江戸川区船堀2-22-22,避難所,196,1.0,35.682934,139.862091,21.0,0.0,21.0,3.89,671.8333333,190527310#0
13123.0,船堀二小学校,1,0,東京都江戸川区船堀4-14-4,避難所,295,1.0,35.683045,139.867674,21.0,0.0,21.0,3.79,670.9166667,147297552
13123.0,東小松川小学校,1,0,東京都江戸川区東小松川3-27-1,避難所,189,1.0,35.693155,139.865702,21.0,0.0,21.0,4.1,671.8833333,-136550178#1
13123.0,スポーツセンター,0,0,東京都江戸川区西葛西4-2-20,避難所,136,1.0,35.668008,139.862564,22.0,0.0,22.0,3.3,667.75,-199783476
13123.0,葛西くすのきカルチャーセンター,0,0,東京都江戸川区宇喜田町191,避難所,136,3.0,35.67354987,139.8618563,22.0,0.0,22.0,2.91,666.5,-190527312#0
13123.0,共育プラザ葛西,0,0,東京都江戸川区宇喜田町175,避難所,136,1.0,35.673468,139.860724,22.0,0.0,22.0,3.0,666.6833333,190527312#0
13123.0,教育研究所西葛西教育相談室,0,0,東京都江戸川区西葛西3-11-4,避難所,136,3.0,35.667533,139.857851,22.0,0.0,22.0,2.98,666.2666667,151560757#1
13123.0,西葛西図書館,0,0,東京都江戸川区西葛西5-10-47,避難所,136,1.0,35.664839,139.862892,22.0,0.0,22.0,2.88,665.7166667,72843607#4
13123.0,船堀幼稚園,0,1,東京都江戸川区船堀6-11-39,避難所,15,1.0,35.678296,139.866202,22.0,0.0,22.0,2.04,663.1166667,1057198635#1
13123.0,北葛西コミュニティ会館,0,0,東京都江戸川区北葛西2-11-39,避難所,136,1.0,35.673119,139.857187,22.0,0.0,22.0,3.87,669.0166667,199783479
13123.0,宇喜田小学校,1,0,東京都江戸川区北葛西5-13-1,避難所,225,1.0,35.674657,139.865286,22.0,0.0,22.0,3.34,668.5166667,151560672#2
13123.0,葛西二中学校,1,0,東京都江戸川区宇喜田町1085,避難所,203,1.0,35.679212,139.861842,22.0,0.0,22.0,3.04,668.2,-224195459#3
13123.0,五葛西小学校,1,0,東京都江戸川区北葛西2-13-33,避難所,196,1.0,35.674823,139.855703,22.0,0.0,22.0,4.08,669.1333333,60185717#1
13123.0,三葛西小学校,1,0,東京都江戸川区北葛西4-2-19,避難所,201,1.0,35.671019,139.861453,22.0,0.0,22.0,3.28,667.7666667,579776871
13123.0,清新一中学校,1,0,東京都江戸川区清新町1-5-14,避難所,431,1.0,35.663519,139.851593,22.0,0.0,22.0,0.0,0.0,432603494#0
13123.0,西葛西小学校,1,0,東京都江戸川区西葛西3-9-44,避難所,346,1.0,35.66813,139.857537,22.0,0.0,22.0,2.98,666.2666667,151560757#0
13123.0,西葛西中学校,1,0,東京都江戸川区西葛西5-10-18,避難所,244,1.0,35.66588,139.862814,22.0,0.0,22.0,3.26,666.7666667,148940706#0
13123.0,六葛西小学校,1,0,東京都江戸川区西葛西4-5-1,避難所,199,1.0,35.668102,139.864842,22.0,0.0,22.0,3.59,668.1833333,1066890910#1
13123.0,新田コミュニティ会館,0,0,東京都江戸川区中学校葛西7-17-1,避難所,136,1.0,35.654646,139.866417,23.0,0.0,23.0,1.08,658.2166667,44886227#1
13123.0,清新町コミュニティ会館,0,0,東京都江戸川区清新町1-2-2,避難所,136,1.0,35.658728,139.855988,23.0,0.0,23.0,0.0,0.0,-44886285#7
13123.0,東京都立紅葉川高等学校,0,0,東京都江戸川区臨海町2-1-1,避難所,136,1.0,35.652798,139.859037,23.0,0.0,23.0,0.0,0.0,44885799#0
13123.0,臨海町コミュニティ会館,0,0,東京都江戸川区臨海町2-2-9,避難所,136,1.0,35.652785,139.85996,23.0,0.0,23.0,0.0,0.0,-44885799#2
13123.0,葛西三中学校,1,0,東京都江戸川区中葛西6-6-13,避難所,335,1.0,35.659687,139.865397,23.0,0.0,23.0,2.75,664.45,47113644#3
13123.0,七葛西小学校,1,0,東京都江戸川区西葛西7-8-1,避難所,195,1.0,35.659992,139.859731,23.0,0.0,23.0,3.09,665.2666667,-47113642#2
13123.0,新田小学校,1,0,東京都江戸川区西葛西8-16-1,避難所,291,1.0,35.654548,139.862981,23.0,0.0,23.0,1.57,659.9333333,-47113650
13123.0,清新一小学校,1,0,東京都江戸川区清新町1-4-19,避難所,484,1.0,35.661853,139.852759,23.0,0.0,23.0,0.0,0.0,44885796#1
13123.0,清新三小学校,1,0,東京都江戸川区清新町1-1-38,避難所,484,1.0,35.657492,139.852843,23.0,0.0,23.0,0.0,0.0,44886285#0
13123.0,清新二小学校,1,0,東京都江戸川区清新町2-10-1,避難所,313,1.0,35.65502,139.857593,23.0,0.0,23.0,0.37,0.0,-44886287#1
13123.0,清新二中学校,1,0,東京都江戸川区清新町2-1-2,避難所,571,1.0,35.656853,139.852426,23.0,0.0,23.0,0.0,0.0,-44886285#1
13123.0,臨海小学校,1,0,東京都江戸川区臨海町2-2-11,避難所,645,1.0,35.651771,139.860065,23.0,0.0,23.0,0.0,0.0,1237754031
,夢の島競技場,0,0,,,320,,35.64866261647408,139.8235916742852,,,,0.0,0.0,161392517
